ID,Address,Rooms,Type,Price,Date,Bathroom,Car,LandSize,Age,Latitude,Longitude,Suburb,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average,distance_to_closest_primary,closest_primary_school,primary_school_ranking,distance_to_closest_secondary,closest_secondary_school,secondary_school_ranking
ID893670760,203b Elizabeth St,2,t,570000.0,23/04/2016,2.0,2.0,186.0,5.0,-37.7263,144.9843,COBURG NORTH,20011,1643.1597082810038,31,False,133.91666666666666,1156.7333333333333,139.88888888888889,434.9148132470813,Newlands Primary School,not ranked,1796.6698620811258,Mercy College,349
ID657955492,4 Adina Pl,3,h,607500.0,23/09/2017,2.0,2.0,528.0,19.0,-37.71046,144.77043,DELAHEY,22244,1089.9824852613178,30,False,12.076923076923077,30.307692307692307,5.166666666666667,979.4381861698416,Mackellar Primary School,not ranked,1017.4841710216526,Copperfield College,302
ID571310633,8/67 Denham St,1,u,415000.0,24/09/2016,1.0,1.0,0.0,129.0,-37.8192,145.0221,HAWTHORN,19905,300.6374600270195,13,False,150.08695652173913,1565.4,276.7,342.759322334106,Hawthorn West Primary School,125,775.7907531374741,Melbourne Girls College,61
ID612804775,10 Tuppen St,5,h,1287000.0,27/11/2016,2.0,2.0,488.0,89.0,-37.8131,144.8778,YARRAVILLE,19996,1110.1013600485642,11,False,100.52380952380952,300.4,45.22222222222222,282.06178353882086,Kingsville Primary School,451,2165.0869464796033,Gilmore College For Girls,387
ID731466151,20 Northcliffe Rd,3,h,1100000.0,26/08/2017,2.0,4.0,737.0,79.0,-38.04214,145.11372,EDITHVALE,19861,642.8619644831354,54,False,44.1875,101.33333333333333,24.666666666666668,521.3424050612273,Edithvale Primary School,not ranked,3170.704549477332,Cornish College,176
ID233659331,5 MacRobertson St,4,h,1118000.0,27/06/2016,2.0,2.0,705.0,49.0,-37.7595,145.1176,TEMPLESTOWE LOWER,19936,4892.616839788648,31,False,300.4583333333333,919.8235294117648,195.55555555555554,503.6109418230853,St Kevin's School,130,974.8599409765089,Templestowe College,307
ID999151634,133 Lennon Bvd,4,h,715000.0,12/08/2017,2.0,2.0,630.0,13.0,-37.89807,144.73925,POINT COOK,46468,3221.1543330031677,28,True,219.45454545454547,1368.1333333333334,143.36363636363637,985.1255689413468,Featherbrook P-9 College,not ranked,985.1255689413468,Featherbrook P-9 College,not ranked
ID921903662,3 Plant St,4,h,3460000.0,4/06/2016,2.0,2.0,502.0,3.0,-37.8515,145.0324,MALVERN,19945,1274.5520026603251,19,False,87.14285714285714,348.73333333333335,76.0,531.850216280763,Malvern Central School,68,649.0107858933491,Lauriston Girls' School,19
ID851818332,3/30 Cremorne St,2,u,812000.0,4/03/2017,1.0,1.0,206.0,13.0,-37.8092,145.0778,BALWYN,19893,1727.9414386171363,23,False,125.08695652173913,839.375,108.0,614.1542704667039,Balwyn Primary School,16,699.441692325456,Fintona Girls' School,9
ID263096178,143 Pickles St,3,h,1916000.0,8/10/2016,2.0,1.0,190.0,119.0,-37.8393,144.947,PORT MELBOURNE,20043,2383.8594528095664,0,False,85.95652173913044,1043.8666666666666,112.77777777777777,582.8136605726659,Albert Park Primary School,306,612.1857521208549,Albert Park College,131
ID237907264,6 Dalgety St,3,h,1250000.0,3/09/2016,1.0,2.0,644.0,39.0,-37.7419,145.0049,PRESTON,20012,526.7511591251348,28,False,85.95652173913044,1043.8666666666666,112.77777777777777,338.5929932728207,Sacred Heart School,66,126.81750235334427,Preston High School,not ranked
ID786398551,3 Ford Av,4,h,1150000.0,3/09/2017,2.0,2.0,1060.0,79.0,-37.9073,145.0962,OAKLEIGH,19916,681.4282453906877,31,False,26.625,68.93333333333334,13.11111111111111,840.1556864722382,Huntingdale Primary School,454,1056.700557328461,Sacred Heart Girls' College,93
ID853540696,5 Ann Pl,4,h,590000.0,29/07/2017,2.0,2.0,531.0,94.0,-37.87896,144.75473,SEABROOK,46468,1197.8029363936307,28,False,53.77272727272727,230.73333333333332,55.111111111111114,278.74980938950796,Seabrook Primary School,298,1204.8957836615684,Carranballac P-9 College,not ranked
ID395326581,2/71 Roslyn St,4,t,1630000.0,25/02/2017,2.0,2.0,432.0,19.0,-37.9228,145.0022,BRIGHTON,19951,998.33148217599,26,False,362.1666666666667,2108.0625,314.0,540.6014964804468,Brighton Beach Primary School,170,801.457235640769,St Leonard's College,43
ID975248047,30 Petrie St,3,h,938000.0,3/09/2017,1.0,1.0,972.0,69.0,-38.13954,145.13086,FRANKSTON,19855,562.7169733648577,68,False,67.47826086956522,594.6,78.72727272727273,1074.2184883858272,Frankston Primary School,not ranked,828.7148189881465,John Paul College,291
ID813261775,28 Greendale Rd,3,h,1255000.0,24/06/2017,2.0,2.0,348.0,44.0,-37.79759,145.16422,DONCASTER EAST,19899,2728.2740392428223,31,False,415.875,2214.3333333333335,356.44444444444446,413.3391890046408,Beverley Hills Primary School,7,1791.9368092193108,East Doncaster Secondary College,105
ID454021962,26 Horsfall St,4,h,1650000.0,27/11/2016,2.0,2.0,673.0,14.0,-37.7647,145.1186,TEMPLESTOWE LOWER,19935,5166.956168799661,29,True,300.4583333333333,919.8235294117648,195.55555555555554,287.5890027365532,Templestowe Heights Primary School,166,445.61456794558205,Templestowe College,307
ID247080351,5A Hardwick St,2,t,876000.0,8/07/2017,2.0,1.0,134.0,5.0,-37.74914,144.96826,COBURG,19966,821.5665628386067,30,False,137.20833333333334,1183.2,166.0,435.7221716999729,St Bernard's School,479,1020.9758699693199,Coburg High School,79
ID602439670,2/472 Glenferrie Rd,1,u,382000.0,28/05/2016,1.0,1.0,0.0,129.0,-37.8339,145.0335,HAWTHORN,19904,1407.9398453395984,15,False,150.08695652173913,1565.4,276.7,106.58398889603521,Scotch College,9,106.58398889603521,Scotch College,31
ID672511645,278 Nicholson St,2,h,701000.0,30/07/2016,1.0,0.0,164.0,109.0,-37.8078,144.8979,SEDDON,19997,237.50204301609557,10,False,117.80952380952381,378.06666666666666,47.8,259.0626417316881,Footscray City Primary School,97,1004.2995552726359,Gilmore College For Girls,387
ID381266176,33 Rainsford Tce,3,h,445000.0,20/05/2017,1.0,2.0,534.0,6.0,-37.6741,144.9698,CAMPBELLFIELD,19960,2219.453896878575,43,False,20.266666666666666,47.5625,11.0,347.174549464174,Campbellfield Heights Primary School,not ranked,2877.800271994837,Thomastown Secondary College,489
ID217018611,23 Lennox St,3,h,1430000.0,25/02/2017,3.0,2.0,386.0,79.0,-37.816,144.8936,YARRAVILLE,19996,322.8389351848987,11,False,111.5,355.93333333333334,60.333333333333336,413.9327364280661,St Augustine's School,not ranked,1884.878025962332,Gilmore College For Girls,387
ID975059629,30 Strang St,4,h,555000.0,3/09/2017,1.0,2.0,570.0,34.0,-37.87552,144.69648,HOPPERS CROSSING,19922,948.706091435967,32,False,80.84210526315789,223.93333333333334,58.55555555555556,295.4923884522062,Mossfiel Primary School,not ranked,488.3843482485718,Hoppers Crossing Secondary College,351
ID180855874,707 Waverley Rd,5,h,1116500.0,15/07/2017,2.0,2.0,701.0,59.0,-37.88902,145.16678000000005,GLEN WAVERLEY,22249,5679.587353387164,33,False,13.0,21.071428571428573,8.142857142857142,353.82158291643185,St Leonard's School,194,1168.1708481587377,Brentwood Secondary College,168
ID936682029,90 Truganini Rd,4,h,1550000.0,12/11/2016,2.0,2.0,757.0,89.0,-37.8925,145.0541,CARNEGIE,19920,799.9516213695006,23,False,462.9583333333333,3343.0588235294117,509.8333333333333,199.23195503220367,Carnegie Primary School,77,1375.2798443214945,Kilvington Grammar School,37
ID472166554,6 McCully St,3,h,970000.0,30/07/2016,1.0,1.0,194.0,7.0,-37.7756,144.921,ASCOT VALE,20039,79.2803819143428,20,False,311.2083333333333,2215.75,346.0,472.3415531868409,Ascot Vale Primary School,249,1300.4096795815717,Mount Alexander 7-12 College,348
ID618450373,603/228 The Avenue,2,u,900000.0,17/06/2017,2.0,1.0,2431.0,49.0,-37.78212,144.95755,PARKVILLE,19970,473.17220917719396,22,False,26.625,68.93333333333334,13.11111111111111,947.845020465128,Princes Hill Primary School,not ranked,675.2915585590489,Princes Hill Secondary College,81
ID560514014,9/305 Dandenong Rd,2,u,1020000.0,24/06/2017,1.0,1.0,0.0,99.0,-37.85931,145.00616000000005,PRAHRAN,19946,1169.0772869791433,18,False,92.0,1027.4375,111.66666666666667,399.64563112925447,The King David School,140,399.64563112925447,The King David School,27
ID350290891,7 Colvin Gr,3,h,1700000.0,6/05/2017,1.0,2.0,338.0,109.0,-37.8139,145.0243,HAWTHORN,19905,890.8643371393022,13,False,153.08695652173913,1704.7333333333333,324.8888888888889,598.4583652459658,Xavier College,284,598.4583652459658,Xavier College,53
ID602974148,105 Ivanhoe Pde,4,h,1758000.0,25/02/2017,2.0,2.0,650.0,39.0,-37.7607,145.0456,IVANHOE,19934,801.3714464561134,29,False,84.52380952380952,237.93333333333334,59.111111111111114,518.5237565627173,Ivanhoe Girls' Grammar School,38,518.5237565627173,Ivanhoe Girls' Grammar School,49
ID683296763,135 MacEdon Rd,4,h,1100000.0,19/11/2016,2.0,4.0,654.0,49.0,-37.7639,145.1145,TEMPLESTOWE LOWER,19935,4796.520085979933,29,False,300.4583333333333,919.8235294117648,195.55555555555554,564.3308718542327,Templestowe Heights Primary School,166,791.25831693336,Templestowe College,307
ID400470295,11 Aminga Ct,3,h,840500.0,23/09/2017,1.0,2.0,850.0,9.0,-37.78297,145.28774,CROYDON,19878,1523.3914311774504,45,False,135.45833333333334,677.375,110.5,1268.203941014648,Croydon Primary School,not ranked,1304.8025967982803,Luther College,83
ID399680375,31 Carrington Rd,2,h,1190000.0,19/11/2016,1.0,2.0,650.0,11.0,-37.7378,144.8893,NIDDRIE,20036,2975.502288310859,27,False,11.833333333333334,52.2,6.666666666666667,652.4237630856148,St John Bosco's School,not ranked,1025.7619565465034,Rosehill Secondary College,239
ID817348366,2/9 Grace St,3,t,800000.0,17/06/2017,2.0,1.0,161.0,7.0,-37.73566,144.89368000000005,ESSENDON NORTH,20036,2722.2551429286777,27,False,47.19047619047619,371.0,27.333333333333332,979.8787984429188,St John Bosco's School,not ranked,1324.8462310115922,Buckley Park College,123
ID464861260,80 Gowrie St,3,h,780000.0,17/06/2017,1.0,2.0,697.0,59.0,-37.69795,144.94285,GLENROY,19961,1443.6822647989486,39,False,230.20833333333334,1620.8235294117646,177.77777777777777,374.01908847825496,Belle Vue Park Primary School,not ranked,1196.8654515948658,Glenroy Private,not ranked
ID117378431,2/125 Locksley Rd,2,u,430000.0,3/12/2016,1.0,1.0,0.0,49.0,-37.7662,145.0516,IVANHOE,19934,356.6531413677028,29,False,79.38095238095238,225.8,53.55555555555556,441.5715496888944,Ivanhoe Girls' Grammar School,38,441.5715496888944,Ivanhoe Girls' Grammar School,49
ID792875668,42 Kathleen St,3,h,810000.0,27/06/2016,1.0,1.0,520.0,79.0,-37.7362,145.0232,PRESTON,20011,1996.896649505601,31,False,85.95652173913044,1043.8666666666666,112.77777777777777,652.7079030730132,Preston North East Primary School,not ranked,471.22111579059714,Northern College of the Arts and Technology,368
ID888420151,1 Victory St,3,h,1725000.0,9/09/2017,1.0,2.0,493.0,104.0,-37.94901,145.01167,SANDRINGHAM,19948,641.0629037668554,33,False,23.46153846153846,50.266666666666666,7.0,258.120535277334,Sandringham Primary School,353,1315.0921278749838,Sandringham College,304
ID715054402,201/77 Abinger St,1,u,400000.0,23/09/2017,1.0,1.0,4425.0,7.0,-37.82009,145.0038,RICHMOND,19906,894.7181985867477,11,True,126.42857142857143,380.2,68.3,612.5210199251928,Trinity Catholic School,not ranked,311.13417564793747,Richmond High School,not ranked
ID277983200,10/81 Koornang Rd,2,u,662000.0,17/09/2016,2.0,1.0,0.0,49.0,-37.8873,145.0572,CARNEGIE,19920,168.75481918633204,23,False,462.9583333333333,3343.0588235294117,509.8333333333333,450.11795241798825,Carnegie Primary School,77,1695.662240400994,Glen Eira College,215
ID513688403,3/8 Alicia St,2,u,500000.0,27/06/2016,1.0,1.0,0.0,49.0,-37.9436,145.0027,HAMPTON,19949,635.1938407076262,31,False,210.45833333333334,1676.0,169.77777777777777,733.2358935608808,Sandringham Primary School,353,1719.9378135261675,St Leonard's College,43
ID122586796,1 Avenue Victoria,3,h,2040000.0,27/06/2016,1.0,2.0,783.0,69.0,-37.8234,145.0526,HAWTHORN EAST,19903,604.4623143114735,17,False,143.04166666666666,1283.5625,102.45454545454545,394.20570705859063,Auburn Primary School,344,823.5052093695999,SEDA College (Victoria),not ranked
ID548039267,147 Gillies St,3,h,1375000.0,28/08/2016,1.0,1.0,496.0,109.0,-37.7737,145.018,FAIRFIELD,19930,616.6135491102402,22,False,47.80952380952381,281.53333333333336,29.444444444444443,522.4962716848977,Fairfield Primary School,193,1415.4460005646417,Santa Maria College,137
ID631173774,8 Scotia St,3,h,1210000.0,3/06/2017,2.0,2.0,515.0,99.0,-37.74794,144.99111000000005,PRESTON,20013,839.0033821746798,26,False,92.0,1027.4375,111.66666666666667,51.37506179744551,Bell Primary School,not ranked,676.2846490915394,St John's College Preston,not ranked
ID285140413,50 Ross St,4,h,1145000.0,17/06/2017,1.0,2.0,603.0,59.0,-37.90822,145.11146000000005,HUNTINGDALE,19916,857.3923863654001,31,False,354.625,1868.7333333333333,330.72727272727275,910.1661546693744,Amsleigh Park Primary School,not ranked,1653.7947063276588,John Monash Science School,59
ID279931313,89 Clarence St,2,h,1340000.0,24/09/2016,1.0,1.0,505.0,79.0,-37.8928,145.0149,CAULFIELD SOUTH,19953,1037.644323998952,23,False,200.95652173913044,1136.6875,143.3,397.458206496869,Japanese School of Melbourne,not ranked,397.458206496869,Japanese School of Melbourne,not ranked
ID482638806,19 Gordon St,4,h,895000.0,8/07/2017,2.0,2.0,700.0,20.0,-37.70598,144.87616,TULLAMARINE,20032,3619.777806952976,36,False,40.421052631578945,102.26666666666667,18.22222222222222,516.599695119684,Tullamarine Primary School,not ranked,2178.1398931245917,Gladstone Park Secondary College,290
ID797216250,33 Wellington St,3,h,860000.0,4/06/2016,1.0,1.0,283.0,104.0,-37.7416,144.9582,COBURG,19965,459.67856872324313,32,False,133.91666666666666,1156.7333333333333,139.88888888888889,822.9871105303504,Coburg North Primary School,270,911.3036596553081,Australian International Academy of Education,not ranked
ID193892393,222 Rae St,3,h,1852000.0,1/07/2017,2.0,1.0,138.0,119.0,-37.78714,144.97966,FITZROY NORTH,20019,1203.4524394947339,18,False,255.95833333333334,1618.4117647058824,222.7,226.69205377033356,Fitzroy Community School,4,731.0068967122965,Fitzroy High School,248
ID570635884,17 Barnard Ct,3,h,735000.0,4/03/2017,1.0,2.0,539.0,69.0,-37.7877,144.8398,SUNSHINE,22241,615.9992870053359,15,False,176.5,1272.8,233.11111111111111,420.6491296120902,Our Lady of the Immaculate Conception School,not ranked,929.0372604816316,Caroline Chisholm Catholic College,235
ID366884360,16 Scott St,2,h,1630000.0,23/09/2017,1.0,0.0,284.0,99.0,-37.81202,145.04217,KEW,19904,1166.125988045216,15,False,41.142857142857146,142.4,25.22222222222222,281.6676225681111,Ruyton Girls' School,54,281.6676225681111,Ruyton Girls' School,5
ID254805025,1 James St,3,h,650000.0,19/11/2016,1.0,1.0,725.0,49.0,-37.7115,144.9731,FAWKNER,19962,1158.916692615235,37,False,143.04166666666666,1283.5625,102.45454545454545,440.60206984484114,Fawkner Primary School,not ranked,714.5872524222812,Darul Ulum College of Victoria,261
ID587079982,268 Faraday St,1,u,435000.0,13/08/2016,1.0,1.0,0.0,19.0,-37.7982,144.9651,CARLTON,19842,1325.19057007601,4,False,462.9583333333333,3343.0588235294117,509.8333333333333,552.3551413595624,Carlton Primary School,not ranked,865.6612227625858,University High School,67
ID926807059,111 Boldrewood Pde,3,h,840000.0,1/07/2017,1.0,4.0,614.0,59.0,-37.71562,145.02175,RESERVOIR,20010,1306.8224833966935,34,False,126.42857142857143,380.2,68.3,484.84649556940843,Reservoir East Primary School,not ranked,1022.3166350478187,Reservoir High School,346
ID399338417,49 Garfield St,2,t,950000.0,6/05/2017,1.0,1.0,113.0,7.0,-37.8119,144.9947,RICHMOND,19977,255.66927329991202,10,False,126.42857142857143,380.2,68.3,212.60280241408458,Richmond West Primary School,452,837.401161657452,Lynall Hall Community School,559
ID707798878,74 Oxford St,4,h,1650000.0,22/04/2017,1.0,4.0,837.0,89.0,-37.837,144.8772,NEWPORT,19994,849.4849080073303,16,False,14.055555555555555,58.666666666666664,7.666666666666667,187.7755452990797,Newport Lakes Primary School,228,2409.5396363282125,Bayside P-12 College,243
ID551039090,14 Glenwood Dr,4,h,887500.0,29/07/2017,2.0,2.0,737.0,44.0,-37.68433,145.11018,GREENSBOROUGH,19985,2191.1183513728406,41,True,86.47826086956522,751.875,113.1,342.21090887056454,Apollo Parkways Primary School,286,2634.0207874162165,St Helena Secondary College,244
ID386717233,255 Ross St,4,h,1820000.0,7/11/2016,2.0,1.0,212.0,119.0,-37.8331,144.9412,PORT MELBOURNE,22180,1911.897590793556,0,False,85.95652173913044,1043.8666666666666,112.77777777777777,695.0328731557744,Port Melbourne Primary School,325,1409.7864711026627,Albert Park College,131
ID250174952,2/10 Skewes St,3,u,495000.0,4/06/2016,2.0,1.0,327.0,13.0,-37.7851,144.8517,BRAYBROOK,22241,1699.428744831579,15,False,343.0416666666667,1929.3125,260.0,581.3614336222806,Sunshine Harvester Primary School,not ranked,164.11309915209952,Caroline Chisholm Catholic College,235
ID563443645,304/253 Bridge Rd,2,u,630000.0,29/04/2017,2.0,1.0,3512.0,8.0,-37.8183,144.9979,RICHMOND,19978,680.8714373942611,9,False,126.42857142857143,380.2,68.3,554.0355748375139,Richmond West Primary School,452,433.5650092527256,Lynall Hall Community School,559
ID540806632,16 Smith St,3,h,772000.0,15/10/2016,1.0,1.0,367.0,69.0,-37.728,144.963,COBURG NORTH,19964,614.9479894155623,34,False,133.91666666666666,1156.7333333333333,139.88888888888889,967.281280292207,Australian International Academy of Education,not ranked,300.280379351698,Mercy College,349
ID533105635,7 Adelaide Bvd,4,h,990000.0,13/05/2017,2.0,2.0,702.0,16.0,-37.7071,144.8989,GOWANBRAE,20032,1638.5179251775205,36,False,230.20833333333334,1620.8235294117646,177.77777777777777,860.9464413978551,Glenroy West Primary School,not ranked,2082.6249279809736,Gladstone Park Secondary College,290
ID146434973,12 Longfield St,3,h,1540000.0,25/02/2017,1.0,1.0,0.0,119.0,-37.8214,145.0119,RICHMOND,19906,784.9763936581908,11,False,126.42857142857143,380.2,68.3,587.3118841880937,Hawthorn West Primary School,125,246.9657559106749,Melbourne Girls College,61
ID556271852,9/5 Boston Rd,3,h,1140000.0,4/06/2016,2.0,2.0,175.0,43.0,-37.8162,145.0771,BALWYN,19893,991.0226969177867,23,False,120.73913043478261,881.5,102.88888888888889,306.48835511245863,Fintona Girls' School,5,306.48835511245863,Fintona Girls' School,9
ID249556998,116 Cornwall Rd,3,h,620000.0,7/11/2016,1.0,1.0,376.0,10.0,-37.7831,144.842,SUNSHINE,22241,1005.0868453579833,15,False,170.45833333333334,1257.5333333333333,169.3,324.90073465474126,Sunshine Harvester Primary School,not ranked,726.6036383258637,Braybrook College,139
ID973444017,24 Martin St,4,h,1350500.0,4/03/2017,1.0,0.0,726.0,79.0,-37.7864,144.8353,SUNSHINE,22241,319.28795964586857,15,False,176.5,1272.8,233.11111111111111,340.2986049306316,Our Lady of the Immaculate Conception School,not ranked,697.8159084673125,Sunshine College,233
ID244282683,32 Hooker Rd,3,h,515000.0,23/09/2017,2.0,1.0,517.0,34.0,-37.89423,144.64131,WERRIBEE,19921,1831.923443867264,35,True,18.5,38.13333333333333,6.333333333333333,227.60524637023894,Manorvale Primary School,not ranked,1249.5536217250653,Wyndham Central Secondary College,499
ID183564230,63 Beach Rd,2,h,1690000.0,15/10/2016,1.0,1.0,319.0,49.0,-37.9409,145.0001,HAMPTON,19949,346.9345321504861,31,False,210.45833333333334,1676.0,169.77777777777777,876.4213343757132,St Mary's School,159,1514.4511564319423,St Leonard's College,43
ID764688391,11 Highview Rd,5,h,1500000.0,23/04/2016,2.0,2.0,605.0,59.0,-37.7832,145.0796,BALWYN NORTH,19934,3140.697226006614,29,False,120.73913043478261,881.5,102.88888888888889,112.34244870297687,Belle Vue Primary School,299,975.341431098351,Marcellin College,169
ID378830650,403/20 Reeves St,2,u,500000.0,14/05/2016,2.0,1.0,0.0,9.0,-37.7929,144.9705,CARLTON,19842,2020.1745525038782,4,False,462.9583333333333,3343.0588235294117,509.8333333333333,300.8109588878043,Carlton Primary School,not ranked,1153.6474604670123,Princes Hill Secondary College,81
ID361939292,89 Tristania Dr,4,h,550000.0,17/06/2017,2.0,2.0,464.0,69.0,-37.90545,144.76077,POINT COOK,46468,4130.548917139243,28,False,219.45454545454547,1368.1333333333334,143.36363636363637,587.812541228543,St Mary of the Cross Catholic Primary School,not ranked,1061.4410498080576,Saltwater P-9 College,not ranked
ID749487985,1/2 Flowerdale Rd,3,u,957000.0,24/06/2017,2.0,2.0,254.0,25.0,-37.94313,145.03501,HAMPTON EAST,19872,842.7651868497244,40,False,153.08695652173913,1704.7333333333333,324.8888888888889,420.3740225431244,Moorabbin Primary School,237,1841.1858822599231,Sandringham College,304
ID156717916,11 Amore Dr,3,h,555000.0,23/09/2017,2.0,1.0,156.0,39.0,-37.79498,144.79545,SUNSHINE WEST,20020,1452.7410038766889,21,False,316.5416666666667,1022.8125,237.66666666666666,796.5312822244874,Ardeer South Primary School,not ranked,1238.4026725591223,Marian College,not ranked
ID949608787,301/163 Cremorne St,1,u,425000.0,6/08/2016,1.0,1.0,0.0,12.0,-37.8301,144.9904,CREMORNE,22247,671.0663438327329,10,False,121.0909090909091,439.2,60.44444444444444,523.031482327645,Melbourne Girls Grammar,65,523.031482327645,Melbourne Girls Grammar,21
ID930420074,44 Manning Rd,5,h,2500000.0,14/05/2016,3.0,2.0,488.0,89.0,-37.8733,145.0507,MALVERN EAST,22248,854.633528754316,19,False,87.14285714285714,348.73333333333335,76.0,197.87803272978226,St Mary's School,159,1287.6606776476092,Sacre Coeur,16
ID293453871,3/85 Tennyson St,2,u,550000.0,3/09/2016,1.0,1.0,0.0,39.0,-37.7575,144.9298,ESSENDON,20037,1208.5549970194234,24,False,47.80952380952381,281.53333333333336,29.444444444444443,630.1605226115421,St Monica's Primary School,484,1332.0397867218917,Lowther Hall Anglican Grammar School,40
ID377050011,1B Simpson Pl,3,h,1670000.0,9/09/2017,3.0,2.0,107.0,49.0,-37.81753,145.01988,HAWTHORN,19905,546.9497518855248,13,False,153.08695652173913,1704.7333333333333,324.8888888888889,316.3522698917364,Hawthorn West Primary School,125,738.0902377110879,Melbourne Girls College,61
ID268311791,29 Traill St,5,h,1700000.0,27/06/2016,3.0,1.0,450.0,89.0,-37.7701,144.9886,NORTHCOTE,20016,588.1312702273876,21,False,25.5625,60.53333333333333,14.0,751.5902936494992,Northcote Primary School,285,461.8711801881974,Northcote High School,178
ID694656014,33 Lindsay St,4,h,1540000.0,6/05/2017,2.0,2.0,780.0,49.0,-37.7766,145.1,BULLEEN,19935,4085.773973168129,29,False,117.66666666666667,1162.6,191.88888888888889,1340.2242079867738,St Clement of Rome School,196,1537.7445182568367,Marcellin College,169
ID962219884,5 Ventich St,5,h,2215000.0,12/08/2017,2.0,2.0,847.0,3.0,-37.85611,145.08776,GLEN IRIS,19849,813.6987695800785,28,False,255.95833333333334,1618.4117647058824,222.7,769.2122684134316,Ashburton Primary School,106,1658.2757331013188,Ashwood High School,241
ID335571497,1A Merritt Ct,3,t,705000.0,11/02/2017,2.0,2.0,197.0,39.0,-37.8579,144.8181,ALTONA,19925,904.2365012665335,28,False,311.8333333333333,2261.4,423.0,448.9987604546981,Altona College,not ranked,448.9987604546981,Altona College,not ranked
ID920268751,4/97 Cowper St,1,u,275000.0,16/07/2016,1.0,1.0,0.0,49.0,-37.8053,144.9029,FOOTSCRAY,22240,439.5092904034429,10,False,240.45833333333334,1683.625,169.1818181818182,263.0441666412824,Footscray City Primary School,97,986.6518046636901,Gilmore College For Girls,387
ID562518777,3/30 Grosvenor St,4,h,2550000.0,29/04/2017,3.0,2.0,263.0,14.0,-37.9099,144.9899,BRIGHTON,19951,809.5360746821844,26,True,362.1666666666667,2108.0625,314.0,345.5221590880576,Brighton Grammar School,70,345.5221590880576,Brighton Grammar School,46
ID490952759,11 Houston Ct,3,h,892000.0,28/08/2016,1.0,2.0,715.0,5.0,-37.8239,144.8431,BROOKLYN,20022,3251.8725637097527,21,False,61.61904761904762,194.2,73.55555555555556,536.2396896220195,Annunciation School,not ranked,861.9718784036692,Emmanuel College,180
ID940416564,12 Silvana Ct,4,h,1241000.0,17/06/2017,2.0,2.0,886.0,39.0,-37.75572,145.17625,DONCASTER EAST,19987,5319.738801681852,47,False,415.875,2214.3333333333335,356.44444444444446,2014.559407098262,Milgate Primary School,209,1086.3991424275441,Warrandyte High School,319
ID873950714,55 Margate Av,4,h,680000.0,29/07/2017,2.0,3.0,767.0,39.0,-38.16147,145.14285,FRANKSTON,19855,2523.0326465641,68,False,67.47826086956522,594.6,78.72727272727273,380.23833341585464,Frankston Heights Primary School,not ranked,1211.1088448831172,Frankston High School,87
ID746584518,40/122 High St,3,u,550000.0,27/05/2017,2.0,1.0,0.0,7.0,-37.74762,145.00261,PRESTON,20013,314.91413651839974,26,False,92.0,1027.4375,111.66666666666667,329.30699018495795,Sacred Heart School,66,342.9112635903764,St John's College Preston,not ranked
ID194499893,2 Octavia Ct,4,h,1485000.0,27/11/2016,2.0,2.0,662.0,49.0,-37.8601,145.1007,BURWOOD,19848,1713.7795109804688,30,False,119.83333333333333,1063.6875,188.4,624.4148567046205,Parkhill Primary School,not ranked,544.2372314212133,Ashwood High School,241
ID400485250,45 Northcote Rd,3,h,1450000.0,16/09/2017,1.0,1.0,245.0,99.0,-37.85335,145.01698000000005,ARMADALE,19946,393.8533465666505,18,False,311.8333333333333,2261.4,423.0,147.13045151639207,Armadale Primary School,87,602.6861400841032,Loreto Mandeville Hall,15
ID587581635,174 Beaconsfield Pde,4,h,1310000.0,27/06/2016,2.0,1.0,355.0,7.0,-37.7636,144.9872,NORTHCOTE,20015,869.1433869413387,23,False,25.5625,60.53333333333333,14.0,660.2563019631849,Brunswick East Primary School,not ranked,1195.5754398718295,Northcote High School,178
ID521390497,20 Austral Av,4,h,1485000.0,29/07/2017,1.0,2.0,509.0,99.0,-37.74684,144.9933,PRESTON,20013,619.9332733473959,26,True,92.0,1027.4375,111.66666666666667,255.06801003420765,Bell Primary School,not ranked,481.22410441513233,St John's College Preston,not ranked
ID954521443,10 Hathaway Cl,4,h,1753000.0,26/08/2017,2.0,2.0,689.0,7.0,-37.76673,145.16555,TEMPLESTOWE,19899,6053.043951957498,31,False,316.5416666666667,1022.8125,237.66666666666666,946.1541425958942,Serpell Primary School,10,1821.0487220060095,East Doncaster Secondary College,105
ID794864811,4/224 Arthur St,2,t,805000.0,24/09/2016,1.0,1.0,140.0,11.0,-37.7697,145.0203,FAIRFIELD,19930,1095.8071610619124,22,False,47.80952380952381,281.53333333333336,29.444444444444443,923.1954822435963,Fairfield Primary School,193,976.2012702912194,Virtual School Victoria,not ranked
ID543655054,42 West St,3,h,725000.0,24/09/2016,2.0,4.0,560.0,49.0,-37.7136,144.9374,HADFIELD,20033,1479.9199251611963,34,False,210.45833333333334,1676.0,169.77777777777777,344.14787527080415,Westbreen Primary School,321,471.94655904797474,Pascoe Vale Girls Secondary College,371
ID488985109,59 Summit Rd,3,h,740000.0,27/05/2017,1.0,1.0,650.0,18.0,-38.15882,145.12913999999995,FRANKSTON,19855,1781.3172148841904,68,False,67.47826086956522,594.6,78.72727272727273,265.48982907532917,Overport Primary School,not ranked,184.21750809986483,Frankston High School,87
